f00011,f00012,f1434506,f1322610,f1322606,f1332110,f1332106,f1476310,f1416806,f0679510,f0679506
48,401,46574,43318,40400,15.3,15.1,29.7,27.7,7.5,4.7
48,403,33589,34034,31590,18.5,18.8,28.6,24.5,16.6,8.8
48,405,25974,31729,29143,21.2,22.9,31.7,25.7,11.2,6.5
48,407,46285,42770,40577,19.1,19.2,32.6,30.1,10.1,5.7
48,409,45189,44307,39585,21.1,16.5,28.3,27.5,10.9,5.6
48,411,36308,34264,32782,21,20.5,37,35.6,7.3,5.2
48,413,55186,32831,40310,17.5,15,38.5,40.1,8.2,3.9
48,415,42401,44063,39294,17.4,15.9,30.2,27.1,6.3,4.8
48,417,46629,42685,39305,13.5,12.8,32.1,35.9,4.6,3.1
48,419,32425,34490,32351,21.9,23.4,36.4,31.3,7.7,5
48,421,50069,41518,36893,12.5,15.8,39,45.2,4.9,4.2
48,423,46139,44249,41775,15,16.7,31.6,29.4,7.9,4.7
48,425,52135,49582,46606,10.7,10.7,26.7,29.8,7.7,4.9
48,427,24441,24497,20098,39.2,44.4,47.8,37,17.8,11.7
48,429,35691,38002,31383,20,22.6,35,30.2,7,4.2
48,431,41548,49064,41532,12.4,14.4,29.9,34.7,4.1,3.3
48,433,52222,36687,34620,17.2,17.4,30.7,39.4,5.1,3.3
48,435,56146,51386,46501,13.4,13.7,34.1,34.4,6.4,2.8
48,437,37907,33786,32102,20.9,20.2,33.7,31.5,6.2,4.6
48,439,55306,52482,51826,14.4,12.9,28.1,27.8,8.2,4.7
48,441,42403,41558,38891,17.9,16.5,28.4,26.2,6.4,4
48,443,35403,35683,25939,15.2,19.9,33.4,49.1,8.6,6
48,445,39498,34495,33218,21.9,22.8,36.5,31.8,7.4,5.3
48,447,36339,37273,31079,14.7,15,38.4,36.1,5,3.7
48,449,39423,37818,37703,20.7,17.7,39.6,35.2,8.1,4.3
48,451,41398,39004,36047,19.2,18.5,29,26.4,6.4,4.2
48,453,54074,51905,50825,18.8,15.1,26.5,29.4,6.9,4
48,455,36814,34045,31548,18.2,19.8,31,31.1,9,6
48,457,35346,37914,33034,19.9,18.2,28.3,24.4,11,6.5
48,459,44403,42508,37345,16.3,13.8,30,24.7,7.9,4.7
48,461,49234,47407,35997,15.7,18.5,35.5,39.6,5,3.8
48,463,35087,31941,30534,26.4,24.7,37.2,30.5,8.8,5.9
48,465,36993,36647,33035,26.8,25,39.5,35.4,9.1,6.1
48,467,43074,41476,41606,16.8,13.5,32.1,30.8,7.6,4.6
48,469,48767,46566,44524,18.2,15.1,30,24.2,7.3,4.1
48,471,34259,37160,31783,25.9,25.3,29.6,33.3,7.4,5.5
48,473,47324,46313,42999,20.4,22.1,35.3,36.1,8.5,5.2
48,475,41117,41625,35550,20.1,18.8,33,29,7.8,4.8
48,477,43159,44245,41092,14.8,15.1,27.3,26.2,6.5,4.3
48,479,36684,34878,32559,31.5,29.7,48.4,48.9,8.9,5.4
48,481,41148,36097,36195,19.1,16.9,33.7,32.7,8.5,4.9
48,483,42909,41228,37548,13.6,13.4,34.6,36.8,5,3.5
48,485,42971,39299,37018,17.1,17.7,28.8,24.8,7.9,4.5
48,487,40105,38913,32583,17.1,21,30.5,25.5,6.1,3.6
48,489,22881,28307,25224,36.9,36.2,38.4,31.4,12.8,9.2
48,491,68780,66152,63333,7.9,6.5,21.3,19.6,7.2,4.2
48,493,60493,55992,50073,12.1,10.3,26.7,27.7,7.3,4.4
48,495,41828,45237,39056,16.4,16.2,32.9,33.2,7.9,4.1
48,497,55207,52117,50916,12.5,10.3,30.5,29.5,8.1,4.4
48,499,41277,40149,38108,18.3,15.9,31.4,29.7,8.3,5.1
48,501,49146,48953,41156,14.8,15.2,35.3,37.3,6.2,4.3
48,503,36900,40490,35072,17.6,16,31.4,28.2,6.8,3.9
48,505,24496,29915,27077,32.3,34.8,47.2,40,10.7,6.2
48,507,21707,22948,18719,36.9,44,37.1,27.4,15.3,11.8
49,001,41514,44077,42567,13.4,10.1,24.4,29.6,9.7,3
49,003,55135,55534,50290,9.4,8.5,18,17.5,9.3,3.2
49,005,47013,47367,43890,15.8,13,19.3,24.6,5.7,2.3
49,007,41967,45244,39927,15.1,14,16.5,13.3,8.4,3.5
49,009,36389,41248,37468,6.3,6.4,19.9,30.2,7.8,4.7
49,011,66866,64840,61323,8,5.8,14,15.1,7.3,2.9
49,013,52895,53196,41794,12.5,14.3,22.3,19.7,8.2,2.9
49,015,49237,51205,46255,11.6,13,18.4,19,7.5,3.5
49,017,44745,42668,40269,11.2,10.3,21.1,25,11,4.9
49,019,41396,39726,36779,14.9,15.4,26.9,21.9,10.7,4.7
49,021,42247,39980,40881,20.9,16.8,28.4,22.9,9.9,2.8
49,023,53225,51917,47860,12.2,10.9,19.5,17.6,10,3.6
49,025,43540,43939,41082,12.8,9.6,20.1,23.3,8.4,3.5
49,027,44594,45810,42760,13.9,13.3,27.3,25.6,6.4,2.9
49,029,70152,71484,63016,5.4,4.8,14,23.3,7.3,3
49,031,37708,35233,34964,20.1,17.7,27.3,31.7,7.3,3.1
49,033,54737,51902,46583,11.2,9.9,21.5,30.8,5.9,2.3
49,035,58004,56664,52951,13.7,10.6,21.2,18.3,7.8,2.9
49,037,38076,37259,33238,25.2,25.8,28.6,18.2,12.7,6
49,039,42395,39999,37203,18.4,18.1,27.5,25.3,10.1,3.7
49,041,45622,44830,40057,14.7,12.8,20.4,17.5,8.5,3.2
49,043,79461,74535,78680,7.6,6.1,17.8,23.1,7.5,2.8
49,045,60590,60541,54163,9,7.5,15.8,17.3,8.2,3.2
49,047,59730,54090,48139,14.3,12.2,24.3,21.1,7.6,2.5
49,049,56927,54385,50661,14.7,12.8,18.4,21.9,7.9,2.8
49,051,65204,61593,58359,7.9,6.6,24.2,24,9.7,3.1
49,053,50050,48247,46110,14.7,9.7,25,25.2,10.4,2.9
49,055,49414,42456,36733,15.1,13.1,24.4,29.2,9.6,4.3
49,057,54086,53612,49525,13.7,11.2,20.9,17.2,8.8,3.3
50,001,55800,51967,50202,12,10.3,13.1,14.9,6.2,3.2
50,003,47396,47161,45077,13.8,10.4,12.4,15.7,7.3,3.6
50,005,42706,40219,39556,16.1,12.2,14.3,14.2,7.4,4
50,007,59878,56016,54664,11.8,9.2,10.6,15,5.2,3.2
50,009,37734,34947,34110,17.2,14.5,15.9,15,9.4,4.1
50,011,53623,51296,49965,11.9,10.4,12.6,12,6.4,4.1
50,013,57436,54907,52714,8.1,8.3,12.8,18.6,7.8,5.1
50,015,52232,47994,44651,13.3,11,14.6,23.7,7.3,4.1
50,017,52079,48008,48335,12.5,9.3,13.2,16.7,6.4,3.3
50,019,40202,36515,37611,17,14.8,15.4,15.9,9,5.3
50,021,47027,43600,43427,13.2,10.2,12.7,13.6,7.4,3.8
50,023,55313,51334,49103,10.8,9.5,11.5,12.8,6.2,3.8
50,025,46714,43045,42579,12.8,10.8,12.7,13.2,6.4,3.6
50,027,50893,48804,44860,10.2,9.6,11.2,13.3,6.1,3
51,001,41372,37312,37235,20.5,15.4,27.4,25.2,6.9,4.1
51,003,64847,61845,58428,9.1,7.1,15.3,21.6,5.4,2.4
51,005,43160,43110,40682,13.1,12.1,18.5,15.8,9.2,4.8
51,007,50135,49057,47140,11.4,9.2,24.8,22.9,7.8,2.9
51,009,44757,42063,42981,13.6,11.8,20.6,15.3,8.5,3.1
51,011,49224,44479,41114,14.1,13.3,20.2,19.4,9,3.6
51,013,94880,93231,84316,7.2,7,13.4,23.5,4.3,1.9
51,015,50612,50534,47970,9.5,8.3,19,15.8,6.8,2.6
51,017,50589,41266,40114,11.2,8.4,20.5,23.6,6.5,3.2
51,019,54110,51656,50772,9.8,7.9,18,18.3,6.8,2.9
51,021,41552,39975,36226,15,13,19,18.2,6.9,3.6
51,023,64724,63528,58481,6.5,6,15.6,14.8,6.3,2.5
51,025,35184,36806,37717,20.5,19,21.3,16.8,11.8,4.3
51,027,29183,29712,26265,24.8,22.9,18.7,17.8,8.7,4.8
51,029,34720,37568,35640,20.5,17.6,24.5,21,9.7,3.2
51,031,43478,42158,41225,14.3,11.8,20,16.2,7.3,3.2
51,033,57690,52779,48688,11.2,9.4,19.7,18.7,9,3.3
51,035,36142,34796,35822,17.6,13.9,24.3,22,11.2,5.1
51,036,46337,45916,48025,11.9,10.5,24.1,21.1,9.6,3.9
51,037,34881,33899,32397,18.6,17.3,25.2,22.5,9.5,6.5
51,041,71321,69190,67658,6.9,5.5,16.3,15.8,6.9,2.7
51,043,73244,67962,62476,8.3,6.4,16.1,15.2,5.8,2.4
51,045,51291,44882,43700,11.6,10.6,20.8,20.2,7.7,3.3
51,047,65132,56897,56507,10.5,8.4,20.1,20.3,8,3
51,049,40143,39394,36670,17.2,15,24.2,20.1,7.8,3.3
51,051,29080,32955,28505,23,19.2,18.9,20,8.7,5
51,053,51459,50535,48965,11.9,11.1,20.1,14.6,7.6,3.1
51,057,46235,43125,42762,14.1,12.4,19.8,16.5,9,3.8
51,059,105416,102726,99934,5.9,5.2,15.2,18.9,4.9,2.2
51,061,83877,83176,75527,7.5,5.3,16.1,18.3,5.8,2.4
51,063,42044,44188,40606,13.6,13.4,24.2,24.1,7.6,3.2
51,065,68223,63869,56893,7.3,6.7,17.5,17.4,5.8,2.3
51,067,45555,40931,42891,14.4,10.6,21.8,19.4,7.8,3.1
51,069,61973,62173,55983,7.4,7.1,18.8,15.1,7.1,2.6
51,071,41186,40773,39094,13.4,11,19.9,16.8,9.4,3.7
51,073,59331,58893,53052,9.9,9.6,18.3,21.3,6.5,2.6
51,075,79574,81938,70365,7.7,6.3,11.6,17.7,6.3,2.4
51,077,32178,31930,32491,17.1,15.9,23.1,23.1,12,5.3
51,079,54307,57592,52872,9.7,7.7,20.6,20.6,5.9,2.3
51,081,38574,38702,35068,23.9,18.8,18.8,13.4,9.7,4
51,083,34705,35879,33318,19.3,18.4,20.3,16.5,12,5.7
51,085,76425,72319,69390,5.3,4.1,11.4,12.8,6.5,2.5
51,087,60114,59128,57143,9.8,7.9,17.6,15.4,6.8,2.8
51,089,34086,32669,33897,17.7,14.4,25.8,20.7,13.6,4.7
51,091,43481,35793,34521,14.4,12.9,27.1,29,8,3
51,093,62242,62224,54659,8.8,8.2,14.2,14.8,7.1,3.1
51,095,73903,74241,67054,7.7,6.4,14,15.3,5.5,2.6
51,097,44442,44277,40014,12.8,12.2,21.9,19.6,8.6,3.3
51,099,76241,77200,63166,6.9,6,13.2,18.4,8.1,3.1
51,101,64946,64205,57576,7.7,6.9,17,15,7.3,2.7
51,103,45209,44296,40883,13.9,13.5,20.7,24.2,9.7,4.3
51,105,31352,31116,27289,25.5,22.4,19.6,16.5,8.1,4.3
51,107,115574,119075,99619,3.7,2.9,10.8,12.2,4.8,2.1
51,109,54257,50101,48086,9.9,9.9,19.2,18.9,8.1,3
51,111,37424,35260,32322,20.5,19.8,24.1,19.7,10.2,4.1
51,113,56608,49389,46754,11.7,10.2,23.1,24.8,6.2,2.6
51,115,47435,53418,49048,10.2,8.3,19.3,21.8,5.9,2.6
51,117,36431,35196,34566,20.2,14.8,24,19.2,11.8,5
51,119,50207,45686,43484,13.6,12.7,20.1,25.3,7.4,3.1
51,121,43229,42827,38795,20.5,20.3,19.7,32,7.3,3
51,125,48118,47368,42761,13.1,11.3,21.4,20.8,6.4,2.7
51,127,70590,67979,66323,5.8,5.5,15.2,17.5,7.4,2.7
51,131,35760,35308,32804,18.7,18.9,23.7,24.4,7.6,4.3
51,133,51944,46320,44183,14.4,13.4,22.2,23.9,8.7,4.1
51,135,37344,36975,35017,20.8,19.3,24.1,18.5,8.3,3.8
51,137,54916,53837,52281,10.7,7.8,19.8,17.9,7.8,2.9
51,139,41617,37970,38183,15.7,13,22.3,20.4,11.7,4.5
51,141,35813,33678,33222,18.7,14.1,22.9,22.6,11.4,4.5
51,143,39224,41031,38746,15.9,13,22,18.1,10.2,5.4
51,145,73593,70025,68493,7.1,5.8,16,19.8,6.8,2.5
51,147,36191,36100,34790,22.8,19.6,22,18.7,10.1,4.7
51,149,64171,59346,57883,9.7,8.6,15.3,18.3,7,3.2
51,153,91098,91290,80576,6.1,5.1,19.1,17.9,5.7,2.3
51,155,41163,41184,39305,15.8,14.1,18.9,14.3,9.6,3.8
51,157,62117,57499,55578,9.8,7.8,20.4,26.2,5.8,2.3
51,159,42182,40596,37490,18.5,16.5,22.9,21.1,8.3,4.3
51,161,59446,57720,53843,7,5.3,13.7,16.7,6.3,2.6
51,163,44417,44502,41931,12.2,12,20.4,20.2,7.2,2.7
51,165,49930,49158,47739,10.8,8.7,21.9,19.9,6.2,2.3
51,167,32780,34460,30866,18.1,17.4,20.7,16.6,10.3,5.8
51,169,34250,33797,32477,18.9,17.7,18.8,17,9.5,4.8
51,171,50171,46016,47198,11.7,8.3,22,19.7,8.3,2.9
51,173,34864,35437,34397,18.7,15.5,19.8,18.5,10.9,4.4
51,175,45426,43232,38833,16.4,15.4,18,16.4,9.5,3.6
51,177,76574,72463,72195,7.9,5.6,16.4,13.8,5.9,2.4
51,179,93065,93185,83945,5.2,4.4,13.3,14.4,5.8,2.4
51,181,55030,46112,43233,12.3,10.7,17.8,16.4,8,3.3
51,183,37978,37019,34286,22.5,23.5,21.2,16.6,10.7,4.4
51,185,35215,35485,31528,18.5,16.5,20.4,18.6,6.9,4
51,187,60522,55758,54033,10.3,9.6,20,17.1,7.2,2.7
51,191,40422,39690,37122,14.1,12.9,19.9,18.8,8.7,4
51,193,52990,45291,41836,14.7,14.5,22.5,22,8,3.9
51,195,33608,36789,31038,22.2,20.1,20.3,15,7.4,4.4
51,197,38948,37624,36842,15.8,14.6,22.5,17.5,9.8,4
51,199,81055,77070,71272,5.3,4.3,13.1,15.3,5.4,2.6
51,510,80847,78023,78330,9.3,7.2,16.9,19.8,5.1,2.2
51,515,32262,35664,33380,17.4,17.4,20,12.1,9.8,3.7
51,520,32079,33149,31104,21.5,21.4,20,10.5,9.6,4.7
51,530,39955,37629,37942,15.5,12.5,21.5,11.5,9.4,3.3
51,540,42240,42686,35147,20.2,24,19.7,28.8,6.8,3.1
51,550,67855,67674,61584,8,6.8,15,13.7,6.8,3.2
51,560,0,0,0,0,0,0,0,0,0
51,570,50571,48883,48686,9.4,7.3,19.2,17.9,8.4,3.1
51,580,35277,33962,34752,15.9,14.6,19.7,16.9,10.8,6.9
51,590,29936,31153,28872,26.6,22.3,21.8,13.4,13.7,8.5
51,595,32788,33255,32925,22.8,18.7,23.7,13.8,13.7,5.2
51,600,97900,83413,79896,7.1,5.4,15.9,20.2,6,2.4
51,610,114409,105124,90614,3.1,3.1,10,12.6,6.2,2.8
51,620,33174,36454,35008,21.6,18.5,20.7,13.4,12.2,4.6
51,630,43558,43460,41823,19.8,14.9,21.9,17.6,9.4,3.9
51,640,22333,32061,30988,22.3,23,25.2,22.2,10.5,5.9
51,650,49815,50923,46272,13.1,12.1,18.8,14.7,8.6,3.6
51,660,37235,37179,33259,30.1,28.1,25.9,34,7.9,2.9
51,670,37789,37226,37303,17.3,16.6,23.2,12,11.1,4.5
51,678,31571,41298,36210,21.4,20.8,21.5,25.3,12.1,4.6
51,680,37058,36397,36314,22.8,19.1,21.3,16.2,8.7,3.6
51,683,75173,64274,69060,11.7,7.4,26.4,25.3,7.5,2.5
51,685,70299,67948,68555,8.6,6.9,29.4,19.8,5.8,2.3
51,690,32408,29887,30550,24,20.2,22.3,14.4,20,7.2
51,700,49562,49228,43435,15.1,12.6,19.2,15.4,8.2,3.5
51,710,42677,41015,39378,19,17.5,21.6,17.9,9,4.1
51,720,33944,33662,28687,19.5,20.3,15.8,10.8,7.1,5.1
51,730,36449,32435,32316,25.2,19.3,23,11.3,13.3,6
51,735,84315,79229,76741,5.4,4.9,13,13.2,5.8,2.3
51,740,45488,42740,39702,18.3,14.8,18.7,12.2,9.2,4.3
51,750,29155,34009,30101,25.6,24,21.2,29.8,9.4,3.7
51,760,38266,39214,35761,25.3,20.7,23.6,18.7,10.4,4.5
51,770,36422,37486,35331,22.4,16.7,22.8,13.5,8.9,3.6
51,775,48828,46636,44631,9.7,9.4,16.6,10.8,7.1,2.9
51,790,42724,40855,37797,15.2,13.7,19.7,12.9,7.9,3
51,800,65104,62419,55858,11.9,10.7,16,16.2,7.6,3.5
51,810,64618,63354,60985,8,7.2,16.4,15.7,6.3,2.9
51,820,40977,40256,38501,17.5,12.4,21.6,16.2,9.3,3.1
51,830,50794,46285,41814,18.5,20.7,20.9,22.9,14.3,5.8
51,840,44873,41008,39530,19.3,13.9,26.2,18.1,7.5,2.8
53,001,40829,41099,37412,20.4,21,34.2,24.4,9.9,6.5
53,003,41665,39340,37837,15.8,16.3,18.5,12.2,9.1,4.8
53,005,57354,59409,51490,12.8,12.7,19.7,15.2,7.4,5.7
53,007,48674,45561,46205,14.2,12.7,25,17.2,9,5.2
53,009,44398,42111,41238,15.5,14.3,21.8,17.1,10.6,5.9
53,011,58262,55144,55459,12.7,10.2,18.9,15.8,14,5.8
53,013,43611,41244,36897,14.6,14.7,20.8,15.2,11.6,8.8
53,015,45877,43031,44337,20.6,15.7,20.1,12.8,13,6.6
53,017,48708,48113,44458,14.2,14,29.1,23.2,8.4,5
53,019,35485,35721,32817,21,20.3,25.3,16.6,14.6,9.5
53,021,47749,49873,44017,18.8,21.2,30.4,21.6,8.7,7.2
53,023,42269,41482,36433,13.9,14.3,21.5,21.9,8.1,5.5
53,025,42572,42514,38537,21.7,20.3,31.4,22.4,10.8,6.6
53,027,41899,40281,39986,17.9,17.5,24.5,16.2,13.6,7.1
53,029,57190,54714,50289,9.7,8.2,17.5,18.4,9.4,5.2
53,031,46048,45600,45370,12,12.8,20.8,19.7,9.9,5.1
53,033,68065,66147,63291,12.2,9.6,17,14.9,9.1,4.2
53,035,59549,57107,55370,11.3,9.1,16.9,14.8,8.2,4.8
53,037,41232,40376,36520,20.9,21.6,22,24.9,9.4,5.3
53,039,37398,42510,39521,17.4,17.4,22.9,18.6,11,7.1
53,041,43874,40109,41674,16.5,14.3,22.1,17.9,13.8,7
53,043,45582,48746,41163,11.7,14.4,18.8,20.4,8.9,5.8
53,045,48104,46062,46372,16,11.6,22.1,16.5,11.6,5.9
53,047,38551,35682,35830,22,19.5,31.9,22.4,10.7,6.7
53,049,39642,37832,35487,17.9,16.5,24.2,19.3,13,6.6
53,051,38896,39035,35625,18.9,16.9,19.5,15.9,14,7.4
53,053,57869,56446,53789,12.3,11.7,19.1,15.3,10.2,5.2
53,055,50726,50836,50413,11.8,9.4,21.4,30.1,7.2,3.9
53,057,54811,54600,48448,13,13.4,22.9,18.5,10.7,5.2
53,059,48704,47804,43057,13.8,12.5,18.7,18.9,13.2,7.1
53,061,66300,63391,60032,10,7.9,19.1,15,10.6,4.6
53,063,47250,46881,42436,14.7,13.5,20.1,15.2,9.9,5
53,065,42845,41147,39780,17.4,15.6,22.3,15.2,12.9,7.1
53,067,60930,60672,53257,10.7,10.7,17,13.7,8.5,4.6
53,069,40372,44740,43281,13.8,10.1,19.8,21,14,6.5
53,071,45575,43119,42257,15.7,17.4,24.1,19.4,7.6,5.5
53,073,49031,49999,44417,14.4,14.4,19.9,21,9,4.6
53,075,36368,39251,34417,24.4,20.8,18.4,34.2,6.8,4.1
53,077,42877,40503,38797,23.9,21.1,35,22.5,10.1,6.9
54,001,31212,31634,30403,17.6,20.9,25.4,22.5,9.6,5.7
54,003,52857,50923,50158,12.7,8.9,21.1,20.2,8.7,4.2
54,005,39783,38126,32533,18.9,19.8,19.3,17.6,7.6,4.8
54,007,32158,32606,29456,23.6,22,23.3,24.1,10,5.6
54,009,39475,38197,36400,14.7,12.6,20.2,17.5,12.4,7.4
54,011,34492,36274,33968,23.3,17.6,21.3,19.6,7.4,4.6
54,013,26922,29084,26105,24.2,26,25.1,30.7,13.9,7.3
54,015,30789,31232,27113,26,26,23.8,22.2,14.7,6.9
54,017,30019,34444,30372,20.6,22.1,25.4,26.2,7.9,5.3
54,019,31912,30856,28732,22.6,22.5,24,20.4,9.3,5.7
54,021,29706,31558,28510,29.1,22.8,25.7,28.7,7.9,4.7
54,023,35593,36487,32730,17.6,16.1,24.1,24.9,11.4,6.1
54,025,33732,35456,31987,20.8,17.9,25.7,23.4,8.7,6.2
54,027,31792,33991,39252,18.4,15.3,25.8,25.7,9.3,3.9
54,029,38565,38501,37985,13.6,13.2,20,19.6,12.9,7.7
54,031,31347,37002,38298,16.3,13.2,23.7,24.4,9.5,3.9
54,033,39191,40441,36725,17.3,17.8,22.5,20.5,7.4,4.7
54,035,41406,38600,39201,20.2,16.5,22.4,20.8,11.9,5.3
54,037,65603,63156,59090,11.1,8.5,18.3,21.4,6.4,3.3
54,039,42669,43110,36885,14.8,14.9,19.6,20.3,7.2,4.4
54,041,33293,34734,31692,19.2,17.8,24.3,22.2,7.4,5.2
54,043,30868,34119,27759,24.2,26.5,23.9,20.6,10.8,6.1
54,045,35465,33202,30271,22.3,24,24,18.6,9.3,4.9
54,047,22154,24133,20252,33.6,34.6,25.1,19.7,10.9,7.8
54,049,38115,38856,33899,16.8,15.7,22.3,24.9,7.1,4.4
54,051,34419,37206,32989,17,18,19.8,18.3,10.2,5.7
54,053,36027,36279,32148,18.4,19,18.3,14.2,12.6,7
54,055,32131,32366,30090,21.6,23.2,23.5,19.1,7.9,5
54,057,36571,38629,37581,16.7,15.8,21,22.1,8.1,5
54,059,32902,31915,27835,23.7,24.1,21.7,17.4,9.7,5.5
54,061,39167,42247,35670,22.2,18.9,19.6,30.7,5.3,3.4
54,063,39574,34637,35437,17.9,15.7,26.3,28.1,6.9,5.5
54,065,37281,40636,42193,13.5,13,23.8,25,9.3,4.7
54,067,38457,35945,31410,18.6,21.8,22.2,23.1,9.8,5.3
54,069,39669,38997,32626,16.6,17.7,19.2,24.9,8.8,4.8
54,071,33323,36733,34904,15.3,13.5,25.5,29,8,4.3
54,073,38882,40416,38568,15.1,13.5,18.9,19.8,10.2,5.6
54,075,32161,31289,30174,19.9,17.4,25.3,26.3,12.1,7.8
54,077,40753,42529,34168,15.8,17,23.9,24.6,7.6,4.5
54,079,52618,52942,48127,10.4,10.4,18.2,18.5,7.1,4.2
54,081,38036,37915,36833,18,17.3,21.2,18.3,7.9,4.5
54,083,36176,35176,33859,18.7,16,23.2,22,10.2,5.1
54,085,32619,35170,33132,19.9,17,24.4,25.9,9.2,5
54,087,27428,31362,28687,23.2,22.9,24.8,19.9,13.1,6.3
54,089,27720,29261,25884,23,25.2,24,21.1,9.4,6.4
54,091,36956,36846,36264,20.3,19,22.7,21.9,7.8,5.3
54,093,32712,33915,30809,19.2,16.1,25.1,28.2,12.5,6.2
54,095,33496,36122,31758,16.2,17.9,21.5,20.2,10.7,7.2
54,097,36114,35893,31306,21.9,22.1,24.1,23.2,8.5,4.8
54,099,35079,36360,31664,20.2,21.5,23,19.2,8.7,5.4
54,101,28025,29083,26600,26.5,27,23.4,22.6,11.3,5.8
54,103,36636,36390,34901,18.3,20,21.8,20.6,12.6,8.2
54,105,36705,36037,33808,22.1,18.8,24.4,25.1,11.5,6.1
54,107,42146,39456,36775,15.5,17.2,20.5,18.2,9.2,4.9
54,109,36343,35872,29211,20,23.2,21.7,19,10.2,5.6
55,001,39885,42347,37205,14.9,14.6,13.2,13.3,11.1,6.6
55,003,38111,36651,36682,18.9,15.9,14.8,13.6,10.1,6
55,005,42601,42805,38957,13.6,11.4,14.7,11.9,8.8,5.5
55,007,43176,40155,40406,14.8,11.8,16.6,18.6,10.5,6.4
55,009,52553,51330,50416,10.3,10.3,13.2,10,7.5,4.5
55,011,45302,44088,45237,12,8.7,13,14.6,6.8,3.9
55,013,39626,38774,39785,15.3,13.8,16.4,15.8,10.1,5.8
55,015,61685,62173,58609,5.4,5.3,10,10.2,6.6,4.1
55,017,48672,46479,45733,12.3,11.3,12.1,10.8,7.9,5.2
55,019,42777,40136,40827,14.8,12.6,19.6,14.7,10.1,5.4
55,021,55910,54304,51763,9.5,7.5,11.2,10,8,4.7
55,023,39486,37649,39206,14.3,12.1,14.1,10.2,9.4,4.8
55,025,60519,58958,57675,12.3,10.2,10.5,14,5.7,3.2
55,027,52571,50996,49815,9.2,7.5,10.6,10.3,9.1,5
55,029,47775,45990,45572,11.2,7.8,12.9,15,10.2,5.4
55,031,43127,40930,42044,14.2,12.9,13.7,12,8.2,5
55,033,48376,47442,47607,15.2,11.8,12.4,12.9,7,4.5
55,035,45846,43901,46120,16.7,12.8,11.4,12.1,6.9,4
55,037,40180,41928,39991,13.6,11.6,15.6,17.8,10,6.7
55,039,51549,50327,49128,11.6,8.4,12.2,10.2,8.4,4.7
55,041,37627,38735,36375,16.9,14,16.9,16.3,10.2,6.6
55,043,43889,42256,41088,16,10.3,13.7,14.3,7.2,4.4
55,045,53088,51019,50216,10,6.8,12.1,11.6,8.3,4.4
55,047,47624,43571,45934,13.1,8.8,13.1,12.6,9.4,5.5
55,049,54737,51738,49710,9.2,8.2,12.1,13.6,7.6,4.3
55,051,35618,35532,33755,17.5,11.8,15.7,16.3,11.9,8.2
55,053,43191,38812,40908,18.2,13.3,15.4,11.6,9,5.5
55,055,54769,50963,51109,10.9,8.2,12.7,11.8,9.4,4.5
55,057,45664,40228,40432,15.5,12.4,15.7,10.9,10.2,5.7
55,059,54430,52028,52187,13.2,11.3,14.3,10.1,10.7,5.4
55,061,54152,50099,51862,10,6.3,12.5,11.3,8.1,4.4
55,063,49328,47271,44903,12.9,13.3,11.7,11.3,6.4,3.8
55,065,48114,46595,42847,11.9,9.6,16,18.1,7,4.1
55,067,41034,37762,37241,13.5,12.7,14.7,11.6,10.3,6
55,069,46625,45092,47801,11.4,8.7,11.4,10.8,11.5,5.6
55,071,49354,48059,47793,11.5,7.6,11.8,11.5,9.6,4.9
55,073,53471,50192,50653,11.9,8,12.3,12.5,9,4.3
55,075,39698,38099,37305,14.5,12,13.1,11.1,11,6.4
55,077,45012,43976,42115,11.9,10.6,13.1,14.5,10.5,5.9
55,078,31076,31509,30468,29.8,30,17.8,9,16.8,11.1
55,079,43215,40582,41373,21.9,18.9,17.7,11,9.9,5.7
55,081,47333,44941,42576,15.4,13.2,15.9,10.6,7.3,4.2
55,083,46633,44421,45024,12.5,9.2,13.5,12.1,9.9,6.1
55,085,45857,44038,47750,11.4,8.3,12.7,11.8,10.2,5.8
55,087,55914,55556,51861,9.1,8.2,11.9,11.6,8.1,4.6
55,089,74996,73471,70662,5.7,3.8,7.6,10.5,6.9,3.6
55,091,48446,43912,43837,12.3,10.3,14.8,15.6,7.2,4.7
55,093,60181,57111,54958,10.8,7.4,11.4,13.4,6.8,4.2
55,095,49806,46871,49384,12.5,8,13.3,13,9.8,5.8
55,097,51456,49652,51045,11.6,12.2,11.8,12.3,7.2,4.5
55,099,41026,41116,40619,13.6,10.2,11.8,13.1,10.2,5.6
55,101,53855,51712,51426,14.5,11.2,12.6,10.6,10.1,5.7
55,103,43900,40685,41437,14.8,13.4,14.8,11.5,8.6,4.6
55,105,49716,47128,47099,14,11.1,14.8,9.6,11.2,5
55,107,38352,35757,35630,19.6,13.3,15,10.8,12,6.6
55,109,67446,64990,67126,6.8,4.9,10.3,10.1,7.3,4.9
55,111,50390,47531,45674,11.4,10,13.9,10.7,8.3,4.5
55,113,37091,37858,36729,18,17.7,18.8,16,10.2,6.4
55,115,45841,45139,43591,13.6,11.3,16.6,13.1,9.8,5
55,117,51127,50397,47808,9.9,7.3,12,10.8,8.9,4
55,119,44489,43942,42504,13.8,10.7,14.3,11.1,11,5
55,121,46582,43425,43694,13.6,9.2,13.5,13.5,7.1,4.2
55,123,43632,45059,38952,14.7,13.7,16.3,12.6,7.8,4.8
55,125,41631,37154,39942,14.4,9.1,17.1,19.1,10.6,6
